0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
-647.27673,1.0154783,-0.3692451,0.030613087,0.099910215,-0.3039103,-0.3014166,-0.1348709,-0.30931213,-0.07610985,-0.049192943,-0.09138612,-0.116239294,0.02242009,-0.1797189,0.013454711,-0.0815898,-0.11779231,-0.073722914,-0.04207009,-0.094424374,-0.14368235,-0.12284966,-0.068292126,-0.10245983,0.07799891,0.0773295,0.18167274,0.15987182,0.1287415,0.10665903,0.07655696,0.023681354,0.06375414,0.047976572,0.06670042,0.043964256,0.06218377,-0.002081713,0.0050332933,happy
-663.6442,1.381418,-0.41768143,-0.041102782,0.036712937,-0.44937873,-0.34625694,-0.1267408,-0.38935322,-0.15682521,-0.08129373,-0.13535312,-0.1299745,0.027763497,-0.17468378,-0.012197819,-0.12162819,-0.16507927,-0.094380274,-0.028017275,-0.14447312,-0.1618573,-0.12984711,-0.07303776,-0.095603794,0.09286833,0.08957484,0.21414046,0.15587899,0.13778111,0.07083384,-0.0058273254,-0.002335252,0.067052245,0.10340333,0.10085729,0.015567307,0.01194839,0.0036220665,0.03303247,happy
-634.3281,0.6849277,-0.32418147,0.07257605,0.08982439,-0.19125268,-0.2246584,-0.111722566,-0.31947124,-0.027836483,-0.13886236,-0.062459238,-0.060775314,0.03651226,-0.13961947,0.0070004174,-0.05203576,-0.1421483,-0.10316199,-0.0103793265,-0.13819328,-0.10634839,-0.14526895,-0.020098694,-0.049572878,0.047308188,0.04092668,0.17122728,0.13882758,0.14567861,0.14453349,0.096603885,0.034597088,0.03997468,0.025457231,0.064045645,0.06501807,0.053122755,0.016409002,0.014862514,happy
-667.43665,0.9604628,-0.22320892,0.07028897,0.09570001,-0.15283331,-0.17384782,-0.16375147,-0.3149901,-0.06998469,-0.10980221,-0.07892553,-0.037731264,0.019134268,-0.17123099,0.0394662,-0.11518811,-0.11904421,-0.031576302,-0.0024774356,-0.07493307,-0.07486677,-0.08118654,-0.06097562,-0.12093248,-0.07153189,-0.077424355,-0.0013771157,-0.014347267,0.033423588,0.10756423,0.12045434,0.089828625,0.12504113,0.0930286,0.07542081,0.025500007,0.057062946,0.027656408,0.034995098,happy
-1039.5331,0.98998797,0.112888955,0.23132627,0.2198093,0.09081019,-0.053767893,-0.15316223,-0.05557931,-0.029449929,-0.02941822,0.00877562,0.011108653,-0.058089543,-0.027776457,0.0017260724,-0.005943426,-0.02064959,-0.034401987,-0.0154806655,0.0005271844,-0.022976704,-0.06017914,-0.00752507,-0.0483688,-0.0028614125,-0.018112332,-0.018830897,-0.032697603,-0.010569864,-0.007317187,-0.0066687684,-0.041775864,-0.005903895,-0.029994337,0.007836007,-0.0018927641,4.845244e-05,-0.04108083,-0.018123198,sad
-974.31,0.53023446,0.047550794,0.20995958,0.12756908,0.04038386,-0.054643285,-0.10930716,-0.026020946,0.0062580165,-0.029439518,-0.015905768,0.0011787235,-0.021542897,-0.032761276,-0.007807537,8.661298e-05,-0.029828731,-0.008384457,0.015067978,-0.02891745,-0.017773496,-0.066482976,-0.001827734,-0.05474892,0.002088289,-0.031750005,-0.004621476,-0.03169687,-0.00941991,-0.025751723,-0.0075020674,-0.029920485,-0.009364203,-0.015551495,0.004373323,-0.0173343,-0.011039171,-0.038644675,-0.018055875,sad
-972.97614,0.5941533,0.075998835,0.22993964,0.13137935,0.08115484,0.005198958,-0.1364548,-0.060602136,0.0133232325,-0.041991215,-0.038283527,0.037228562,-0.05811711,-0.04237555,0.013541518,0.0057088,-0.054985296,-0.0052444865,-0.01023834,-0.026020095,-0.011579765,-0.09096645,-0.0028509174,-0.030419612,-0.016725466,-0.024039488,-0.012885799,-0.037043065,-0.0016073431,-0.029316768,-0.010206773,-0.030681977,-0.0045977915,-0.023067446,0.011468765,-0.021743389,-0.00077939563,-0.03733003,-0.003547392,sad
-1083.506,0.9086619,0.23851134,0.30713043,0.18920371,0.14973035,0.0062123886,-0.13762031,-0.03418071,0.06654263,-0.026038386,0.002799231,0.040034104,-0.06462495,-0.035932235,0.013186525,-0.0040000505,-0.022576641,-0.007355411,-0.0017512719,-0.012757725,-0.013966773,-0.100517325,-0.0030434362,-0.07056755,-0.0075180535,-0.059376787,-0.022262711,-0.03948846,-0.009211316,-0.036362913,-0.023840573,-0.0348519,-0.0033377993,-0.031818286,0.0063362774,-0.025346449,-0.009123326,-0.036604267,-0.00065532577,sad
-972.16974,1.5403719,0.059015628,0.42429864,0.29014903,0.016690029,-0.1904675,-0.18531252,-0.201977,-0.06611556,-0.02869553,-0.1764044,-0.022519507,0.004997332,-0.09733637,0.002583331,-0.024311999,-0.04318061,-0.07897263,0.0002468766,-0.09066259,0.0013802182,-0.12822385,0.010459159,-0.08637462,0.0147909755,-0.084157296,0.009222407,-0.06013122,0.0045468356,-0.032532923,0.020491917,-0.05103849,-0.017919535,-0.040414512,0.006125109,-0.020845877,-0.021757677,-0.07938483,-0.03495672,sad
-938.2256,1.1218189,0.024579072,0.3289848,0.23871712,-0.037015364,-0.18907261,-0.09207275,-0.12517884,-0.05426515,-0.049925182,-0.11633917,-0.07009665,-0.049252644,-0.05781531,-0.01615337,-0.033191968,-0.06145665,-0.088294856,0.004382725,-0.054632116,-0.052650698,-0.074999616,0.023369223,-0.06834058,0.002320591,-0.046703346,0.004951862,-0.050929848,0.0123987,-0.038515188,0.014722532,-0.04998508,-3.1339292e-05,-0.02367039,0.016949842,-0.022572499,-0.014362131,-0.051160034,-0.031295527,sad
-948.37805,1.1392027,0.01646349,0.3453072,0.21470897,0.020582618,-0.19322439,-0.16631582,-0.19977263,-0.029857185,-0.081283346,-0.20258455,-0.07671534,-0.008070511,-0.12664503,0.016296448,-0.0173825,-0.09363067,-0.10632796,0.035664946,-0.06953377,-0.053093426,-0.087827586,-0.017583035,-0.056942035,-0.019315843,-0.09623314,-0.011261226,-0.07122937,-0.0068819514,-0.043705072,0.00645617,-0.07806158,-0.031053882,-0.023423154,0.0076770284,-0.00656032,-0.014757022,-0.035624705,0.030232297,sad
-921.08185,1.304967,0.014231867,0.4332781,0.24383998,0.020014938,-0.13634297,-0.18753086,-0.22164795,-0.030572675,-0.0871067,-0.22555473,-0.04349795,-0.034806915,-0.14795049,-0.005811944,-0.026350925,-0.1063376,-0.12522553,0.016689677,-0.07589158,-0.06288413,-0.11271373,-0.01834998,-0.072043546,-0.034454267,-0.09162896,-0.0062094685,-0.0645902,-0.0059795305,-0.029304363,0.022263398,-0.030750021,-0.016997233,-0.019471366,0.023593815,0.0014143551,-0.02064446,-0.05527589,-0.025995923,sad
-929.7397,1.2014366,-0.038506433,0.32417455,0.33482012,-0.0087211635,-0.08548048,-0.0728337,-0.12628096,-0.0030813606,-0.008975634,-0.0602602,0.039790668,-0.050601896,-0.051024467,-0.0154706985,0.006804436,-0.039821036,-0.05377591,0.044387426,-0.02752212,-0.028727116,-0.115051635,0.02255468,-0.0686595,-0.04483474,-0.048282307,-0.0038677042,-0.0653347,-0.018978028,-0.035765722,0.001325392,-0.046319187,-0.0031619794,-0.03773197,0.02574091,-0.032886155,0.0065755593,-0.06756125,-0.025090357,angry
-870.2643,1.0342187,-0.10073109,0.27660286,0.2822784,-0.025210101,-0.07884727,-0.0990389,-0.09287231,-0.009824135,-0.05333267,-0.04321926,0.02834207,-0.050575323,-0.05539384,-0.024693921,0.0061086956,-0.016697109,-0.061034895,-0.0070135486,-0.0109473495,-0.03130061,-0.10184702,0.016821042,-0.04829833,0.00029913042,-0.063779525,0.0035399115,-0.019535897,-0.013879952,-0.010546132,0.02067672,-0.01877032,-0.0024526564,-0.017251631,0.031111386,-0.033801142,0.015124677,-0.040416315,-0.034174774,angry
-765.2384,1.0810823,-0.2801667,0.19318382,0.28866714,-0.118728876,-0.08315423,-0.16091293,-0.2835161,-0.04450386,-0.03900373,-0.14338122,0.0007202752,0.044937577,-0.1169398,-0.06657117,0.04504321,-0.001553456,-0.17470643,0.06214523,-0.07023165,-0.0009618505,-0.13454309,0.018146733,-0.051675953,-0.021164123,-0.06769559,0.011051626,-0.072434895,-0.012572316,-0.023290828,-0.00044011296,-0.026522845,0.01843523,-0.07541988,-0.015973674,-0.03428032,-0.023296544,-0.056361355,-0.05230355,angry
-851.37885,0.986952,-0.16739601,0.21349756,0.24859796,-0.109041214,-0.0822151,-0.13919507,-0.21722366,-0.030276379,-0.07027746,-0.13707806,0.015541363,-0.014992,-0.110887736,-0.041843865,0.03255248,-0.022991655,-0.115342505,0.0065517947,-0.04100015,-0.0078947805,-0.14308171,0.0064880233,-0.081205614,-0.003966309,-0.08536932,0.018283674,-0.05008211,-0.016548347,-0.019519946,-0.019979307,-0.037174586,0.0043883068,-0.064174086,-0.011737208,-0.05222317,-0.0070259827,-0.08106193,-0.021872377,angry
-575.1836,0.9479791,-0.4274907,0.032655872,0.0027634013,-0.27081937,-0.19589669,-0.09403184,-0.16265294,-0.05382135,-0.020938,-0.037442286,-0.0353907,-0.06671827,-0.074542716,-0.022993261,-0.03976728,0.027621169,0.03590019,0.12359173,0.06771173,0.064864375,0.064821154,0.057503175,-0.024708407,0.062686436,-0.006588892,0.036364965,0.0010326796,0.03707534,0.044621054,0.05083037,-0.013082808,0.04900419,0.012876203,0.038688168,0.041286945,0.056986343,0.004126252,0.033886652,angry
-582.5359,0.99643266,-0.44080245,0.00082385686,-0.0268412,-0.28103086,-0.16759796,-0.124876626,-0.15198886,-0.077354416,-0.024762247,-0.022471666,-0.06922911,-0.032912888,-0.085798375,-0.050038226,-0.060029224,-0.04393523,-0.018095404,0.05997877,-0.025270928,0.046054233,0.022987891,0.073711686,0.035453767,0.07410933,0.001497374,0.029310279,0.006637161,0.074366294,0.027511105,0.05877276,0.011296229,0.037486877,0.027634844,0.054385494,0.013773879,0.03905507,0.0009948402,0.032659832,angry
-566.0608,1.001787,-0.4516736,-0.0136559075,-0.07150432,-0.3384609,-0.3099551,-0.15437631,-0.13654402,-0.17886062,-0.033183016,-0.04132065,-0.034527827,-0.027455503,-0.15562032,-0.0060584964,-0.060548507,-0.053381547,0.032808747,0.12795945,0.03600537,0.046717405,0.0139784645,0.12670623,-0.02970448,0.06367968,0.021556385,0.04487872,0.0044910773,0.030284462,0.0015010734,0.051453024,0.011710999,0.053694595,0.016723946,0.060389236,0.019150777,0.05111587,0.0152523955,0.03449598,angry
-553.1851,0.88718104,-0.4358667,-0.07518848,-0.10842313,-0.2652002,-0.15872876,-0.17042436,-0.06473273,-0.12298369,-0.002587874,-0.030517787,-0.06661554,0.0010496812,-0.15643625,0.04231249,-0.034278132,0.023051895,0.10587739,0.17336851,0.07375888,0.11805433,0.049345743,0.04132863,-0.015156198,0.06361844,-0.012383174,0.026027065,0.020813627,0.06816459,0.023681626,0.056889243,-0.0041380706,0.0637839,0.033675313,0.047919914,0.02005625,0.07329869,0.0014497291,0.04282968,angry
-1045.5781,0.7536389,0.068152696,0.2402795,0.18951628,0.02782125,-0.023122665,-0.06868772,0.01857961,0.0034379284,-0.03730036,0.040383767,0.0035184268,-0.074413136,0.01617477,-0.0010153159,0.0076283813,-0.012929863,-0.041938376,0.034033526,-0.016801247,-0.028949218,-0.056103777,-0.021035347,-0.047977705,-0.008300274,-0.06216224,-0.008003178,-0.060749896,0.013630729,-0.0368985,0.00043434126,-0.031899687,0.0011961352,-0.04478371,-0.009285935,-0.034015693,-0.015660856,-0.03727032,-0.030425176,fearful
-959.84326,0.7290492,0.084169276,0.26932433,0.16920862,0.016006464,-0.037685048,-0.0766759,0.012322503,0.004168791,-0.01857516,0.014213291,-0.020456282,-0.037562147,0.006522432,-0.011512666,0.024223553,0.016147718,-0.062074497,0.038571075,-0.034883734,0.0014633731,-0.0451356,-0.0097539425,-0.053410225,7.547991e-05,-0.042874258,-0.0035890106,-0.02783002,-0.019250935,-0.027714426,-0.014121761,-0.038287632,-0.007889341,-0.063067906,-0.013306098,-0.03002822,-0.011781347,-0.043982413,-0.034026757,fearful
-999.99854,0.85972166,0.21404146,0.325397,0.23526493,0.13384521,0.032874774,-0.05783737,0.05116531,0.077739425,0.006308639,0.101990834,0.051080182,-0.030701483,0.059098404,0.061724063,0.035560656,0.07438373,-0.005124676,0.056845024,0.024588743,0.036884632,-0.03642051,0.037153848,-0.034036554,0.03335928,-0.022424199,0.017110238,-0.021964174,0.03534181,-0.017193507,0.028878624,-0.04181213,0.0035702807,-0.04447262,0.026258731,-0.010285802,0.019956697,-0.046230175,0.005701551,fearful
-1028.6534,0.68258965,0.14263238,0.28623495,0.13868593,0.033453,-0.008902554,-0.12706076,-0.0313291,0.0064154156,-0.018120652,0.018698515,-0.0232791,-0.056457657,-0.0038691352,-0.004911576,0.008010821,0.0033504798,-0.060733635,0.049113207,-0.040110387,-0.024100088,-0.05590631,0.010343753,-0.050624326,-0.014295588,-0.049698748,-0.013351641,-0.028084593,-0.010586546,-0.04841413,-0.01927819,-0.06415246,-0.016793622,-0.048976745,-0.010972681,-0.039148714,-0.02430156,-0.06968148,-0.034783777,fearful
-795.90967,0.90339065,-0.019525794,0.16593331,0.14613433,-0.17121647,-0.10970882,0.033882428,-0.14583324,-0.092167474,-0.059024855,-0.06732821,-0.05518675,0.01414235,-0.030130668,-0.02113424,0.011222541,-0.042367,-0.07538021,0.07207142,-0.09041789,0.003292313,-0.10100678,0.014786141,-0.07161835,-0.0031600685,-0.048528504,-0.01575304,-0.01974761,-0.029855805,-0.027312808,0.003405124,-0.035870116,-0.02034558,-0.026809758,-0.005146651,-0.029210689,-0.03901391,-0.02471645,-0.026182339,fearful
-920.76526,0.6499797,0.029885687,0.27995488,0.16670458,-0.061965093,-0.063530944,0.021487566,-0.018299349,-0.043510597,-0.056280155,-0.024096355,-0.08819287,-0.043366153,0.023021378,-0.014008324,-0.024138495,-0.024127629,-0.08186317,0.081349134,-0.060694214,-0.023541125,-0.08591201,0.015027326,-0.06580433,-0.014281395,-0.05090028,-0.021075774,-0.033376396,-0.018312354,-0.030279044,0.0020961442,-0.051239993,-0.015563328,-0.026970554,-0.00023947856,-0.033711053,-0.022806596,-0.04049185,0.0004837725,fearful
-717.5716,0.72545904,-0.058709722,0.15200934,0.102067776,-0.15427509,-0.14133173,0.024935605,-0.16531087,-0.10324967,-0.08674332,-0.11416238,-0.07543,0.003225165,-0.07503982,-0.05216927,-0.030059876,-0.08032374,-0.09412642,0.02914223,-0.07534886,-0.05784514,-0.124217026,0.012011267,-0.07275015,-0.033153355,-0.08561069,-0.043063417,-0.024792815,-0.05861526,-0.02455704,-0.010831557,-0.05751945,-0.0004945145,0.008289584,0.054853067,0.048866857,0.01388728,0.010127402,0.031561155,fearful
-688.3578,0.7301261,-0.047474694,0.13826685,0.08715605,-0.17226641,-0.14863442,-0.010905029,-0.21022736,-0.12253853,-0.060600422,-0.15029834,-0.06860372,0.011898653,-0.11709794,-0.031635273,0.007145336,-0.120773524,-0.084337905,0.05443003,-0.098528005,-0.048841186,-0.10539999,-0.0325,-0.06227212,-0.05440717,-0.08575112,-0.039729644,-0.037823398,-0.045589168,-0.004568382,0.026620632,-0.005404868,0.060936097,0.029409228,0.057488546,0.03677445,0.035056595,0.054959442,0.0945205,fearful
-917.2323,1.1685156,-0.06715545,0.23854887,0.17078003,-0.043382913,-0.11025808,-0.112741575,-0.049960606,-0.08456415,-0.0700192,-0.046886865,-0.026053423,-0.0056579565,-0.033107877,-0.060968928,0.022898851,0.0017031357,-0.102627434,-0.0037835212,-0.046319254,-0.027382938,-0.08419152,-0.038300745,-0.03691699,-0.0037122807,-0.06032382,-0.0008386965,-0.01996294,-0.037493035,-0.035304885,0.013105813,-0.03746537,0.008651144,-0.02307598,0.0012036778,-0.0269779,-0.018542029,-0.044003785,-0.0053616525,disgust
-947.6316,1.0997105,-0.07298136,0.27761814,0.18006778,-0.10657402,-0.069641,-0.10183962,-0.06876078,-0.05794006,-0.063300505,-0.050624546,-0.016182326,-0.031570908,-0.066061944,-0.051244043,0.0055654515,-0.04199512,-0.06841013,0.0010937983,-0.056098312,-0.026484465,-0.090210505,-0.01762738,-0.06399267,0.008733659,-0.0758815,-0.0038433871,-0.024589496,-0.017932048,-0.026173584,-0.007176335,-0.037689067,0.01112674,-0.026246004,0.011753109,-0.04122261,-0.025244685,-0.04044874,0.0021994743,disgust
-970.5207,1.0805873,0.012332313,0.30424127,0.16453893,-0.019746045,-0.036994144,-0.084584795,-0.09450041,-0.068885185,-0.016842764,-0.09230876,0.002179192,0.012799965,-0.07861038,-0.02185315,0.056132898,-0.03779086,-0.061436325,-0.015884055,-0.05292618,0.0011204679,-0.11342358,-0.016711878,-0.055423785,-0.0088156825,-0.08173407,0.009541382,-0.043555822,-0.014873961,-0.030976636,-0.0034384287,-0.035453748,0.00623507,-0.01457262,0.0041824803,-0.028277528,-0.017734522,-0.046029042,-0.00032665962,disgust
-881.73773,0.9920469,0.010390894,0.28527704,0.095277034,0.0051128827,-0.059713043,-0.18969254,-0.03675413,-0.050719526,-0.06824342,-0.038790204,-0.016584547,-0.028551,-0.03372323,-0.038696397,0.0286021,-0.031836726,-0.08087695,0.016115967,-0.06376276,-0.030649278,-0.08147434,-0.03946455,-0.049858253,-0.008761893,-0.053606376,0.0051526832,-0.041076243,-3.8456714e-05,-0.01426708,-0.0057045273,-0.038209002,0.005471418,-0.036715366,0.0030143494,-0.029406281,-0.02463634,-0.053239096,-0.034489106,disgust
-891.0546,1.239211,-0.07374915,0.2556417,0.14456457,-0.14358734,-0.045713853,-0.062115427,-0.05597845,-0.12679924,-0.10951011,-0.08082468,0.03054179,-0.09376657,-0.10778604,0.024074916,-0.030591603,-0.03243278,-0.023890449,-0.02983898,-0.042091284,0.0038351126,-0.08097731,-0.04670925,-0.022734882,-0.020736495,-0.0700248,-0.011338424,-0.058747202,-0.0205312,-0.049302742,-0.005207083,-0.02504141,-0.007782939,-0.045517515,0.012895882,-0.031168217,-0.024606867,-0.04275231,-0.02405903,disgust
-865.35364,1.2096151,-0.117733605,0.35357925,0.16984877,-0.14243248,-0.06411354,0.0039009235,-0.07877475,-0.08620983,-0.080547825,-0.09159357,0.012465605,-0.030229555,-0.10538509,0.027328085,-0.009186847,-0.041547585,-0.04597227,0.0119574005,-0.049002647,-0.016429648,-0.06348843,-0.0068555684,-0.01778778,-0.014898312,-0.064501986,0.0067663495,-0.034837984,-0.006128199,-0.0462876,0.030844372,-0.036740046,0.022998987,-0.035582725,0.018409096,-0.03140139,-0.01424695,-0.061827693,-0.0096438555,disgust
-852.85144,1.0888838,-0.20798475,0.2699256,0.15434071,-0.14220369,-0.048987478,-0.13417527,-0.12707599,-0.09070963,-0.07619354,-0.10174914,-0.028351255,-0.04048814,-0.09170757,-0.01620337,0.046083592,-0.039891336,-0.10802569,-0.0046990216,-0.0778526,-0.033061106,-0.09825727,-0.03602422,-0.06350976,-0.024986148,-0.1015261,-0.005037914,-0.051139846,-0.03792473,-0.046287432,-0.000948875,-0.054194182,-0.006269932,-0.05369879,-0.012752668,-0.042542312,-0.04758379,-0.06511075,-0.015245231,disgust
-821.9572,1.3598522,-0.19745757,0.20743942,0.1675749,-0.17190899,-0.04772414,-0.064142205,-0.18675916,-0.09321348,-0.05809987,-0.14153013,-0.015506776,0.006390894,-0.07077069,-0.05591393,0.046128646,-0.04239445,-0.078805685,-0.054517012,-0.026169168,-0.036039937,-0.10946684,-0.012080461,-0.048885204,-0.013669641,-0.07421342,0.002839597,-0.06396559,-0.009600794,-0.052713193,-0.008169807,-0.03460662,-0.013709761,-0.04804893,0.001421541,-0.036541693,-0.04422393,-0.052396636,-0.03340562,disgust
-946.2302,0.90078145,0.078562066,0.16778818,0.12649481,0.005727058,-0.05669373,-0.07215879,-0.018190283,-0.02046162,-0.09100985,0.0227854,-0.009990233,-0.0027227367,-0.00083671254,-0.019028109,0.008099733,-0.020978263,-0.050643668,0.044143703,-0.044102404,0.0040012067,-0.059523817,-0.00064617314,-0.051870186,0.019417496,-0.042383935,-0.022421304,-0.020109003,-0.017000584,-0.008532327,-0.011577844,-0.023219334,-0.0051304437,-0.018613622,0.017206602,-0.030077219,-0.004828845,-0.043272458,-0.005330223,surprised
-937.56195,1.0518497,0.07134414,0.2402523,0.1900356,-0.05789769,-0.060676284,-0.08546924,0.014156191,-0.041201174,-0.07004553,0.0009604897,-0.039442264,-0.0065056845,-0.030476829,-0.032467514,-0.0012348156,-0.030085614,-0.052734777,0.040863298,-0.070436105,-0.019380553,-0.06327178,-0.0042040218,-0.06516421,0.00345336,-0.06197261,-0.014659063,-0.04172779,-0.0035903777,-0.018270288,-0.0076509626,-0.020708952,0.00605274,-0.017022006,0.008011393,-0.03289679,-0.007542352,-0.055560976,-0.009322264,surprised
-935.3077,1.1318905,0.03015255,0.26746687,0.19087845,-0.041285265,-0.06553472,-0.10592153,-0.028535414,-0.039936293,-0.1013705,0.014521105,-0.018729605,-0.015124912,-0.0031781145,-0.0073130927,0.01743253,-0.038406964,-0.04850279,0.053657405,-0.052322216,-0.016852388,-0.07011663,-0.00015744906,-0.026815878,-0.009527415,-0.03868256,0.0026424595,-0.043568294,0.0054518823,-0.0066966466,0.010145307,-0.020684578,0.011513263,-0.03419055,0.03662667,-0.031047896,0.014077835,-0.03582616,-0.009490061,surprised
-947.24066,1.1480303,0.015646603,0.25625843,0.17104419,-0.06437084,-0.086061075,-0.13013935,-0.099851534,-0.04348142,-0.10648322,-0.030302035,-0.02709328,0.011447342,-0.07334752,-0.023588689,0.012776519,-0.03742298,-0.09733121,0.060598407,-0.061706427,-0.02772992,-0.08635884,-0.01975934,-0.06436049,-0.033928882,-0.06791058,-0.034534067,-0.053366173,-0.017105984,-0.033418953,-0.01975416,-0.041239455,-0.0076129553,-0.035572898,0.01073042,-0.03174114,-0.021553623,-0.062687375,-0.023415878,surprised
-762.3692,0.8909531,-0.012841257,0.19775733,0.08924165,-0.1336764,-0.09188721,-0.084664024,-0.05798797,-0.080402754,-0.10410655,-0.04004355,-0.063712746,-0.057869583,-0.048331667,-0.0437714,-0.0031267484,-0.048172556,-0.049232893,0.035382286,-0.09083763,-0.02541608,-0.072928466,-0.029094793,-0.07528262,0.003913613,-0.058862578,-0.024576496,-0.043028496,-0.017142521,-0.024930196,-0.017482763,-0.052840512,-0.008867646,-0.018477121,0.024935408,-0.013093754,0.0035945997,-0.02791502,0.007607115,surprised
-887.78,0.95124483,0.01864746,0.20077464,0.121517584,-0.10446937,-0.06436867,-0.07939521,-0.029987039,-0.09252661,-0.07396273,-0.015255562,-0.061907876,-0.012305253,-0.046837866,-0.02714545,0.012765822,-0.043241523,-0.046078283,0.021594612,-0.073720366,-0.0042695836,-0.06382752,-0.027894152,-0.05465326,0.01183372,-0.06530128,-0.0073220627,-0.057713956,-0.018182658,-0.01863451,-0.007446091,-0.03699499,0.0043876874,-0.04162314,0.018776236,-0.03334205,-0.0070799626,-0.049460255,-0.012718495,surprised
-915.5884,0.96714723,0.085860014,0.24728483,0.12439185,-0.020585021,-0.084059,-0.08861564,-0.06353129,-0.11384133,-0.09630178,-0.04569677,-0.084685616,-0.016784772,-0.06909011,-0.051990062,0.027141923,-0.07563787,-0.07151304,0.039847463,-0.08664635,-0.023213806,-0.08572546,-0.012338745,-0.066396594,-0.008291502,-0.08303253,-0.0040194257,-0.05142999,-0.025977764,-0.023337843,0.0024933852,-0.023877067,0.004367113,-0.03069295,0.011327758,-0.03673361,-0.013607293,-0.04607709,-0.023501322,surprised
-904.77997,1.0419171,0.020321919,0.31106848,0.15056592,-0.080322266,-0.06960595,-0.09330107,-0.07771965,-0.07113123,-0.12345198,-0.034882948,-0.08052414,-0.019603923,-0.0416965,-0.046357755,0.009526334,-0.056122813,-0.09764037,0.042113177,-0.077412695,-0.019341856,-0.08738642,-0.017762393,-0.06279412,-0.0069832434,-0.07846553,-0.013731306,-0.04163002,-0.029995183,-0.016336353,-0.0072560697,-0.028980182,0.0032687124,-0.032491803,0.023276918,-0.025480838,-0.0037579162,-0.038986795,-0.019153398,surprised
-738.9066,0.8304703,-0.09189267,-0.02593059,-0.00219527,-0.12931158,-0.18476157,-0.18857522,-0.11930387,-0.07036183,-0.16327405,-0.114275746,-0.055475682,-0.14162886,-0.056171052,-0.054522663,-0.07956355,-0.09839158,-0.00919608,-0.10774436,-0.076737486,-0.032982383,-0.09003797,0.03094072,-0.05895888,0.081522726,-0.017865535,0.13928747,0.040108055,0.06435613,0.05620736,0.0482263,0.09489791,0.06519574,0.09217942,0.036037855,0.013413519,0.019450227,-0.011912453,0.056196284,neutral
-760.98865,0.94374573,-0.031660188,0.007839075,-0.0032649261,-0.17056982,-0.21760446,-0.24405792,-0.13166729,-0.08860411,-0.16207537,-0.13177158,-0.074854024,-0.14649393,-0.077876486,-0.05810232,-0.097853445,-0.10759255,-0.005167195,-0.1557662,-0.058588743,-0.033953603,-0.11719439,0.010899874,-0.116466105,0.07349643,-0.09210001,0.101888,0.02138972,0.06905958,0.016884197,0.015252659,0.05757755,0.07365324,0.15758406,0.13596769,0.12021053,0.038058583,0.0015252988,0.018467432,neutral
-710.5472,0.8228835,-0.044727728,0.026702316,-0.028322848,-0.1962329,-0.19578728,-0.2647488,-0.14954102,-0.06353098,-0.16779698,-0.13610302,-0.09003952,-0.1377726,-0.032152016,-0.094670154,-0.074433126,-0.09245118,-0.010806445,-0.16563629,-0.10018357,-0.051501814,-0.1222971,0.080456376,-0.009965676,0.14707774,0.021668235,0.19595353,0.104275666,0.14663216,0.14224042,0.117625535,0.06633825,-0.00093550124,0.0011771236,0.0037628878,0.01958348,0.033836965,-0.036984846,0.0047323955,neutral
-780.7495,0.8139902,0.0752988,0.074423276,-0.007208186,-0.09480347,-0.19348228,-0.21872897,-0.12098224,-0.07093676,-0.15662155,-0.12248819,-0.0812664,-0.08076805,-0.030168237,-0.05582414,-0.096132785,-0.049595706,-0.0031281274,-0.15660356,-0.091553524,-0.040035564,-0.14319602,-0.020224847,-0.10639304,0.03485902,-0.076038465,0.09202764,0.04965653,0.056070898,0.064163566,0.053440165,0.10612151,0.07985763,0.12784643,0.033735227,0.021448579,0.033993322,0.05778235,0.093221754,neutral
-771.28973,0.92032003,-0.1514491,0.082889296,0.0073182327,-0.17057307,-0.16996989,-0.26451388,-0.09350934,-0.11816988,-0.028225005,-0.17057502,-0.119662985,-0.011063112,-0.14114568,-0.02293172,-0.10619476,-0.067297585,-0.058294218,-0.13535027,-0.056807786,-0.021001758,-0.08000737,0.008186993,-0.0076221675,0.008558811,-0.04346833,0.0924858,0.03233463,0.152058,0.08992655,0.13674161,0.043400563,0.08494662,0.01218526,0.067378305,0.05277234,0.03660711,0.007538808,0.00060299353,calm
-765.6218,0.94344795,-0.12527147,0.05222513,0.022966333,-0.17038801,-0.16590908,-0.24679315,-0.03530503,-0.08970918,-0.14307398,-0.10256243,-0.054571494,-0.0704891,-0.086849205,-0.014938181,-0.10524112,-0.06412679,-0.024378974,-0.13240243,-0.046807233,-0.04970026,-0.100546174,0.0012971978,-0.08706386,0.0312825,-0.08535896,0.06375397,-0.054738805,-0.027652297,-0.022194529,0.00656709,0.052400503,0.09189068,0.13016972,0.10333484,0.12533261,0.07431013,0.06909993,0.029005453,calm
-722.1816,0.7442223,-0.08805823,0.030405702,0.0169372,-0.16945417,-0.15536799,-0.3261133,-0.0971656,-0.09778664,-0.124152556,-0.14415184,-0.09457666,-0.08468448,-0.09977774,-0.06073747,-0.15294455,-0.08988722,-0.024317814,-0.18331276,-0.06339416,-0.061786253,-0.1408327,-0.029058784,-0.09728399,0.01587016,-0.016992753,0.18688472,0.19430803,0.19914345,0.1506442,0.111147076,0.08435404,0.10466803,0.09146871,0.078171246,-0.0059369486,-0.017865717,-0.03966152,0.037164863,calm
